Order Date,Category,Region,Sales
2017-05-31,Office Supplies,Central,18.496
2017-05-31,Furniture,Central,191.079
2017-05-31,Office Supplies,Central,10.368
2017-07-01,Office Supplies,East,30.53
2017-07-01,Technology,East,30.84
2017-07-01,Office Supplies,East,75.06
2017-12-18,Technology,West,66.976
2016-01-26,Office Supplies,West,182.72
2018-10-28,Office Supplies,East,21.93
2018-11-04,Technology,South,95.976
2018-11-04,Technology,South,143.928
2018-11-04,Office Supplies,South,3.564
2018-11-04,Office Supplies,South,4.928
2017-05-09,Office Supplies,Central,856.656
2017-05-09,Office Supplies,Central,13.184
2017-05-09,Office Supplies,Central,48.784
2017-05-09,Office Supplies,Central,76.64
2017-05-09,Office Supplies,Central,18.528
2015-04-02,Furniture,South,177.68
2015-04-28,Technology,East,159.98
2017-10-04,Technology,South,52.68
2017-10-04,Furniture,South,11.568
2018-06-11,Office Supplies,South,4.572
2017-01-30,Technology,Central,1439.968
2017-01-30,Office Supplies,Central,1.728
2017-01-30,Furniture,Central,626.1
2016-09-27,Office Supplies,West,99.2
2016-04-13,Furniture,Central,609.98
2016-04-13,Furniture,Central,211.372
2016-04-13,Technology,Central,239.976
2018-12-18,Furniture,Central,99.95
2018-12-18,Technology,Central,29.34
2017-03-14,Furniture,Central,16.74
2018-08-27,Office Supplies,East,12.672
2018-08-27,Technology,East,1119.888
2016-12-17,Office Supplies,West,204.85
2016-12-17,Technology,West,135.984
2016-12-17,Office Supplies,West,16.4
2016-12-17,Office Supplies,West,92.96
2015-08-22,Office Supplies,South,7.632
2017-11-03,Office Supplies,West,4.158
2017-11-03,Technology,West,179.991
2018-10-10,Furniture,Central,239.358
2015-12-07,Office Supplies,West,164.88
2015-11-15,Office Supplies,West,10.95
2018-12-24,Office Supplies,East,19.44
2018-12-24,Office Supplies,East,12.3
2015-12-24,Office Supplies,West,13.97
2018-12-22,Furniture,South,934.956
2018-12-22,Technology,South,46.864
2018-12-22,Office Supplies,South,26.16
2018-12-22,Office Supplies,South,23.128
2018-12-22,Office Supplies,South,59.24
2015-08-08,Furniture,South,155.456
2015-09-20,Office Supplies,West,8.56
2018-12-25,Furniture,South,21.0
2018-12-25,Technology,South,120.0
2018-11-25,Technology,Central,299.96
2018-11-25,Office Supplies,Central,67.84
2018-11-25,Furniture,Central,853.93
2018-11-25,Office Supplies,Central,18.688
2017-11-05,Furniture,South,273.96
2017-11-05,Technology,South,89.97
2017-11-05,Furniture,South,756.8
2018-11-06,Office Supplies,Central,1.248
2017-11-03,Technology,East,72.0
2017-11-03,Furniture,East,470.155
2015-12-30,Office Supplies,South,39.128
2018-12-02,Office Supplies,East,19.728
2018-12-02,Technology,East,151.188
2018-03-24,Furniture,East,271.764
2015-11-19,Technology,East,47.496
2018-04-25,Furniture,West,344.981
2018-11-23,Office Supplies,Central,36.288
2018-11-23,Office Supplies,Central,78.304
2018-11-23,Furniture,Central,127.785
2018-11-23,Office Supplies,Central,6.104
2015-11-03,Office Supplies,East,5.76
2016-10-19,Office Supplies,Central,1.72
2015-02-06,Office Supplies,Central,8.952
2017-03-06,Office Supplies,Central,2.334
2017-03-06,Office Supplies,Central,1.728
2017-03-06,Furniture,Central,159.04
2017-03-06,Furniture,Central,145.98
2016-12-03,Furniture,South,77.952
2016-12-03,Office Supplies,South,95.97
2016-12-03,Technology,South,105.584
2016-12-03,Office Supplies,South,9.344
2016-12-24,Furniture,Central,9.68
2016-12-24,Technology,Central,4899.93
2018-10-01,Technology,West,104.75
2018-10-16,Technology,South,18.528
2018-10-16,Furniture,South,1875.258
2015-08-15,Office Supplies,South,91.36
2015-08-15,Office Supplies,South,152.24
2018-11-11,Technology,Central,35.184
2018-03-20,Office Supplies,Central,56.704
2018-03-20,Office Supplies,Central,274.064
2018-05-13,Furniture,East,458.43
2015-06-22,Office Supplies,West,8.226
2015-12-02,Technology,South,5.95
2015-12-02,Office Supplies,South,15.24
2016-04-05,Technology,West,239.94
2016-04-05,Office Supplies,West,23.84
2018-11-18,Office Supplies,Central,92.52
2018-11-18,Office Supplies,Central,37.76
2018-11-18,Office Supplies,Central,7.38
2018-11-18,Furniture,Central,5.82
2018-07-12,Office Supplies,East,3.816
2018-05-19,Office Supplies,South,26.16
2016-12-20,Technology,Central,100.8
2017-02-21,Furniture,East,135.8
2018-03-18,Office Supplies,West,13.9
2018-03-18,Office Supplies,West,19.4
2017-12-17,Office Supplies,West,13.488
2017-12-17,Office Supplies,West,11.416
2017-03-26,Office Supplies,West,17.64
2017-03-26,Office Supplies,West,17.04
2015-12-16,Technology,South,99.98
2015-12-16,Furniture,South,29.46
2016-11-15,Office Supplies,East,166.92
2017-08-22,Furniture,West,98.328
2016-06-29,Furniture,East,117.882
2017-06-26,Technology,East,20.97
2017-06-26,Technology,East,139.96
2017-06-26,Furniture,East,37.74
2017-09-17,Furniture,East,14.82
2017-09-17,Furniture,East,191.82
2015-07-18,Office Supplies,East,13.904
2018-09-01,Office Supplies,West,314.6
2018-09-01,Furniture,West,283.56
2018-06-22,Furniture,Central,487.96
2015-09-02,Office Supplies,South,1793.98
2016-10-01,Office Supplies,Central,2.992
2016-10-01,Technology,Central,108.768
2016-04-07,Office Supplies,East,25.92
2016-04-07,Office Supplies,East,22.58
2018-11-21,Technology,Central,55.176
2017-12-17,Office Supplies,Central,9892.74
2015-09-19,Furniture,West,73.915
2015-09-28,Furniture,South,337.088
2016-09-22,Office Supplies,West,61.44
2017-11-07,Technology,West,479.97
2018-12-16,Office Supplies,West,5.984
2018-12-16,Technology,West,189.95
2018-12-16,Technology,West,149.95
2018-12-16,Office Supplies,West,29.95
2018-12-16,Office Supplies,West,44.4
2015-09-21,Office Supplies,East,66.03
2016-05-18,Office Supplies,West,10.86
2015-03-26,Office Supplies,West,3.36
2015-03-26,Office Supplies,West,27.936
2015-03-26,Technology,West,28.784
2018-09-22,Office Supplies,West,21.96
2016-09-12,Technology,West,21.98
2016-11-02,Furniture,East,2621.322
2016-10-20,Furniture,West,74.76
2016-10-20,Furniture,West,364.776
2017-06-14,Furniture,West,1115.17
2016-11-20,Office Supplies,West,89.696
2016-11-20,Office Supplies,West,50.12
2017-02-28,Office Supplies,East,36.48
2015-10-14,Office Supplies,Central,322.192
2015-10-14,Office Supplies,Central,2.946
2015-10-14,Office Supplies,Central,19.136
2018-05-26,Technology,South,23.08
2017-02-04,Technology,East,90.48
2017-09-02,Furniture,West,215.976
2017-09-02,Office Supplies,West,65.94
2018-12-04,Furniture,East,11.352
2016-06-12,Office Supplies,Central,24.56
2017-09-04,Office Supplies,Central,16.56
2017-09-04,Technology,Central,279.95
2015-04-21,Office Supplies,South,828.84
2016-11-05,Office Supplies,East,7.218
2016-11-05,Office Supplies,East,27.2
2015-11-03,Technology,Central,89.97
2017-02-16,Furniture,South,318.08
2017-02-16,Office Supplies,South,5.8
2018-09-11,Technology,West,143.952
2018-09-11,Office Supplies,West,19.44
2018-11-02,Office Supplies,South,5.56
2016-02-06,Office Supplies,South,146.73
2016-02-06,Office Supplies,South,29.9
2017-09-10,Office Supplies,West,276.784
2017-09-26,Office Supplies,Central,93.032
2017-09-26,Furniture,Central,454.965
2016-12-15,Technology,South,246.168
2017-09-17,Office Supplies,East,295.4
2018-10-13,Office Supplies,South,348.56
2016-06-28,Office Supplies,East,15.552
2016-06-28,Furniture,East,482.94
2016-06-01,Technology,Central,299.98
2016-06-01,Office Supplies,Central,403.68
2016-06-01,Technology,Central,41.9
2016-06-01,Office Supplies,Central,28.91
2015-04-12,Office Supplies,Central,32.4
2018-10-12,Technology,Central,369.544
2018-10-12,Office Supplies,Central,10.368
2018-10-12,Technology,Central,791.88
2016-11-07,Office Supplies,Central,23.64
2016-11-07,Office Supplies,Central,84.784
2016-11-07,Furniture,Central,64.96
2016-11-07,Office Supplies,Central,32.06
2016-11-07,Office Supplies,Central,177.648
2016-11-07,Technology,Central,287.91
2016-05-25,Office Supplies,Central,22.368
2016-05-25,Office Supplies,Central,32.368
2016-05-25,Technology,Central,207.984
2015-10-13,Office Supplies,South,36.4
2015-10-13,Technology,South,22.96
2015-10-13,Office Supplies,South,315.2
2015-10-13,Office Supplies,South,15.18
2017-02-07,Technology,West,623.96
2018-01-19,Technology,East,429.6
2018-01-19,Furniture,East,31.968
2018-01-19,Furniture,East,887.271
2018-01-19,Office Supplies,East,21.696
2017-06-06,Office Supplies,West,22.05
2017-06-06,Office Supplies,West,99.9
2018-03-18,Office Supplies,West,90.86
2018-11-24,Office Supplies,West,7.78
2017-11-26,Office Supplies,East,78.759
2017-08-18,Furniture,Central,9.552
2017-08-18,Furniture,Central,5.344
2016-11-28,Office Supplies,West,8.28
2018-05-25,Office Supplies,Central,50.136
2018-09-04,Office Supplies,West,88.074
2017-03-24,Furniture,East,301.47
2017-03-24,Office Supplies,East,18.656
2018-05-28,Furniture,East,27.46
2018-05-28,Office Supplies,East,125.13
2016-08-31,Technology,West,555.96
2017-04-12,Office Supplies,South,129.552
2017-04-12,Office Supplies,South,51.984
2017-04-12,Office Supplies,South,10.272
2015-02-02,Office Supplies,South,18.336
2015-02-02,Technology,South,180.96
2015-09-02,Technology,Central,475.944
2018-09-30,Technology,West,159.98
2017-09-05,Technology,East,43.6
2018-05-20,Office Supplies,West,8.288
2018-05-20,Technology,West,1123.128
2018-05-20,Office Supplies,West,64.9
2016-09-20,Office Supplies,Central,2.808
2017-01-23,Technology,East,99.98
2017-01-23,Office Supplies,East,8.04
2017-01-23,Office Supplies,East,1564.29
2015-06-01,Office Supplies,Central,138.56
2015-06-01,Office Supplies,Central,65.52
2016-09-24,Office Supplies,West,14.576
2016-09-24,Technology,West,23.2
2016-09-24,Office Supplies,West,16.464
2017-08-01,Furniture,East,19.312
2015-01-23,Office Supplies,West,40.08
2015-08-04,Office Supplies,East,101.96
2015-08-04,Office Supplies,East,259.74
2015-08-04,Technology,East,255.42
2017-08-09,Office Supplies,South,4.338
2017-08-09,Office Supplies,South,11.88
2017-12-08,Furniture,Central,405.86
2017-12-08,Furniture,Central,680.01
2016-06-08,Technology,Central,2.376
2016-06-08,Office Supplies,Central,143.128
2017-06-24,Technology,West,4476.8
2017-06-24,Office Supplies,West,104.85
2017-06-24,Office Supplies,West,241.44
2017-03-15,Office Supplies,South,319.76
2017-03-15,Office Supplies,South,45.68
2017-12-01,Furniture,West,31.96
2017-12-01,Office Supplies,West,47.9
2017-12-01,Office Supplies,West,1112.94
2017-12-01,Office Supplies,West,22.92
2018-06-12,Technology,West,71.976
2018-06-12,Office Supplies,West,19.44
2017-03-19,Office Supplies,South,31.086
2017-11-14,Technology,East,13.98
2017-11-14,Office Supplies,East,23.65
2018-08-07,Technology,West,707.88
2018-08-07,Office Supplies,West,11.952
2018-08-07,Office Supplies,West,31.128
2018-08-07,Technology,West,55.76
2018-08-07,Office Supplies,West,24.56
2018-08-07,Furniture,West,51.75
2018-08-07,Furniture,West,207.184
2018-08-07,Office Supplies,West,1473.1
2016-08-21,Office Supplies,East,3.488
2016-08-21,Technology,East,21.728
2016-08-21,Office Supplies,East,663.072
2016-08-21,Office Supplies,East,99.588
2016-08-21,Office Supplies,East,49.568
2016-11-02,Office Supplies,Central,29.372
2016-11-02,Technology,Central,344.704
2015-11-30,Office Supplies,West,47.992
2015-11-30,Technology,West,102.24
2015-05-10,Office Supplies,West,39.96
2015-05-10,Technology,West,1432.0
2015-05-10,Office Supplies,West,41.04
2015-05-10,Furniture,West,256.784
2017-10-17,Furniture,East,120.98
2017-10-17,Office Supplies,East,315.98
2017-10-30,Office Supplies,East,28.752
2017-10-30,Office Supplies,East,114.95
2017-12-01,Office Supplies,West,23.04
2017-04-21,Office Supplies,East,15.48
2017-04-21,Office Supplies,East,51.84
2018-08-03,Technology,Central,39.816
2018-08-03,Office Supplies,West,16.06
2018-12-11,Office Supplies,Central,7.28
2018-12-11,Office Supplies,Central,5.4
2016-03-14,Office Supplies,West,19.44
2015-12-08,Furniture,West,39.88
2015-12-08,Furniture,West,79.44
2018-09-30,Office Supplies,East,20.664
2017-11-21,Office Supplies,West,32.4
2018-11-24,Office Supplies,Central,13.762
2018-11-14,Office Supplies,Central,15.28
2016-08-16,Office Supplies,East,44.688
2016-08-16,Furniture,East,301.47
2018-10-13,Office Supplies,South,11.07
2018-10-13,Furniture,South,1504.52
2018-10-13,Office Supplies,South,25.92
2018-11-04,Office Supplies,Central,7.536
2018-11-04,Office Supplies,Central,1.408
2018-11-04,Office Supplies,Central,4.144
2018-11-04,Office Supplies,Central,52.752
2018-03-19,Office Supplies,West,381.36
2015-11-03,Office Supplies,West,6.72
2018-07-23,Office Supplies,West,15.192
2018-07-23,Office Supplies,West,58.32
2015-12-27,Office Supplies,West,946.764
2017-09-02,Furniture,West,94.68
2017-09-02,Office Supplies,West,23.67
2017-09-02,Technology,West,1091.168
2017-09-02,Office Supplies,West,18.69
2017-09-02,Furniture,West,568.728
2017-09-02,Office Supplies,West,7.312
2018-02-11,Furniture,East,147.568
2018-10-27,Office Supplies,South,56.784
2018-10-27,Office Supplies,South,5.607
2018-10-27,Office Supplies,South,6.576
2015-07-09,Office Supplies,West,14.304
2015-07-09,Furniture,West,119.833
2015-07-09,Office Supplies,West,5.56
2015-07-09,Office Supplies,West,32.4
2018-05-22,Office Supplies,West,9.84
2018-05-22,Office Supplies,West,2.78
2017-11-10,Office Supplies,East,3.64
2017-11-10,Technology,East,881.93
2017-12-02,Office Supplies,Central,115.84
2018-03-02,Office Supplies,West,107.648
2018-09-23,Technology,South,199.95
2018-09-23,Office Supplies,South,12.96
2015-02-11,Furniture,Central,60.89
2015-02-11,Office Supplies,Central,14.94
2015-02-11,Office Supplies,Central,9.64
2015-02-11,Furniture,Central,332.94
2015-02-11,Office Supplies,Central,51.9
2015-02-11,Office Supplies,Central,64.96
2018-11-11,Office Supplies,Central,25.5
2018-09-02,Furniture,West,215.976
2016-10-09,Furniture,Central,389.97
2016-10-09,Office Supplies,Central,269.91
2018-11-24,Office Supplies,South,11.673
2018-11-24,Office Supplies,South,64.848
2015-02-08,Furniture,West,14.56
2016-09-25,Furniture,East,102.582
2016-09-25,Office Supplies,East,20.04
2018-08-21,Office Supplies,East,32.088
2018-08-21,Office Supplies,East,4305.552
2017-05-12,Furniture,East,10.02
2017-05-12,Technology,East,631.96
2018-09-02,Office Supplies,South,1577.94
2015-10-10,Office Supplies,West,255.85
2017-05-26,Office Supplies,South,184.704
2017-05-26,Technology,South,47.92
2018-12-01,Office Supplies,East,15.936
2018-12-01,Office Supplies,East,8.001
2018-12-01,Furniture,East,398.972
2017-09-20,Furniture,West,163.88
2018-09-11,Office Supplies,South,67.9
2017-12-30,Office Supplies,South,72.224
2018-09-02,Office Supplies,West,11.696
2015-11-18,Furniture,Central,392.94
2016-11-21,Furniture,South,18.176
2018-06-19,Office Supplies,Central,6.888
2018-06-19,Furniture,Central,457.485
2018-11-30,Furniture,East,1079.316
2015-04-23,Office Supplies,West,48.91
2015-09-23,Office Supplies,East,9.84
2015-09-23,Office Supplies,East,34.5
2018-03-02,Office Supplies,Central,0.556
2018-11-17,Office Supplies,East,43.8
2018-05-28,Office Supplies,East,13.872
2018-05-28,Furniture,East,115.96
2016-04-18,Technology,Central,41.424
2016-04-18,Technology,Central,244.768
2016-04-18,Office Supplies,Central,74.352
2016-04-18,Office Supplies,Central,4.312
2016-04-18,Furniture,Central,56.686
2016-04-18,Technology,Central,97.968
2016-04-18,Office Supplies,Central,7.872
2016-04-18,Office Supplies,Central,15.552
2016-04-18,Office Supplies,Central,1.476
2016-09-19,Office Supplies,West,8.4
2015-03-25,Office Supplies,West,6.56
2015-03-25,Office Supplies,West,14.88
2015-03-25,Technology,West,45.48
2015-03-25,Office Supplies,West,25.44
2017-08-26,Office Supplies,East,146.688
2018-03-06,Office Supplies,Central,4.928
2018-03-06,Office Supplies,Central,63.488
2016-11-11,Office Supplies,Central,418.32
2016-11-11,Office Supplies,Central,123.858
2017-04-05,Technology,East,118.782
2017-04-05,Office Supplies,East,769.184
2018-02-21,Technology,Central,47.904
2018-07-20,Office Supplies,East,13.36
2018-07-20,Furniture,East,163.764
2018-07-20,Furniture,East,183.92
2017-11-04,Furniture,Central,11.376
2017-11-04,Furniture,Central,66.112
2018-09-23,Office Supplies,West,211.04
2018-09-23,Furniture,West,594.816
2018-09-23,Office Supplies,West,72.96
2018-09-07,Furniture,West,80.96
2018-09-07,Technology,West,455.712
2018-09-07,Office Supplies,West,25.98
2016-11-28,Office Supplies,West,45.28
2016-11-12,Office Supplies,East,15.56
2017-09-29,Technology,West,859.2
2018-09-11,Office Supplies,South,195.68
2018-09-11,Office Supplies,South,14.2
2018-05-01,Furniture,South,314.352
2018-05-01,Office Supplies,South,4.608
2018-09-16,Office Supplies,West,17.9
2015-10-19,Office Supplies,West,2.992
2015-10-19,Office Supplies,West,20.064
2015-10-19,Office Supplies,West,146.73
2015-10-19,Office Supplies,West,18.75
2015-10-19,Technology,West,117.576
2017-03-13,Office Supplies,West,51.184
2018-02-17,Furniture,East,455.97
2018-02-17,Office Supplies,East,5.715
2018-02-17,Technology,East,57.594
2018-02-17,Furniture,East,30.144
2018-02-17,Furniture,East,899.43
2017-12-22,Furniture,West,842.72
2017-12-22,Furniture,West,41.96
2017-09-23,Office Supplies,West,13.216
2017-09-23,Furniture,West,184.752
2018-09-24,Furniture,Central,520.464
2018-09-24,Office Supplies,Central,11.424
2016-12-01,Office Supplies,Central,19.44
2016-12-01,Office Supplies,Central,3.64
2016-12-01,Office Supplies,Central,18.54
2017-01-25,Office Supplies,East,43.12
2017-01-25,Furniture,East,313.722
2017-01-25,Furniture,East,45.98
2017-01-25,Office Supplies,East,428.68
2018-03-21,Office Supplies,West,30.576
2018-03-21,Office Supplies,West,13.02
2018-03-21,Furniture,West,22.14
2018-03-21,Office Supplies,West,359.32
2015-08-22,Office Supplies,Central,11.56
2015-06-08,Office Supplies,East,68.48
2015-06-08,Office Supplies,East,1676.88
2017-04-07,Office Supplies,East,37.94
2018-11-07,Furniture,East,272.97
2016-05-29,Furniture,East,41.568
2016-05-29,Furniture,East,317.058
2016-05-29,Office Supplies,East,8.04
2018-05-07,Technology,West,419.944
2017-06-05,Office Supplies,West,61.38
2016-12-14,Technology,West,50.0
2018-12-25,Technology,East,31.8
2018-12-17,Office Supplies,Central,32.56
2017-05-10,Office Supplies,Central,7.072
2015-12-23,Office Supplies,South,45.528
2015-12-23,Furniture,South,64.784
2015-12-23,Office Supplies,South,424.272
